route_id,city,bus_stop,ridership,timing
208,Ahmedabad,Navrangpura,251,2025-09-24 07:30:00
208,Ahmedabad,Navrangpura,375,2025-09-24 09:00:00
208,Ahmedabad,Navrangpura,190,2025-09-24 12:00:00
208,Ahmedabad,Navrangpura,259,2025-09-24 18:00:00
208,Ahmedabad,Navrangpura,152,2025-09-24 21:00:00
208,Ahmedabad,Chandkheda,379,2025-09-24 07:30:00
208,Ahmedabad,Chandkheda,294,2025-09-24 09:00:00
208,Ahmedabad,Chandkheda,229,2025-09-24 12:00:00
208,Ahmedabad,Chandkheda,251,2025-09-24 18:00:00
208,Ahmedabad,Chandkheda,102,2025-09-24 21:00:00
209,Jaipur,Tonk Road,338,2025-09-24 07:30:00
209,Jaipur,Tonk Road,331,2025-09-24 09:00:00
209,Jaipur,Tonk Road,165,2025-09-24 12:00:00
209,Jaipur,Tonk Road,412,2025-09-24 18:00:00
209,Jaipur,Tonk Road,153,2025-09-24 21:00:00
209,Jaipur,Vaishali Nagar,380,2025-09-24 07:30:00
209,Jaipur,Vaishali Nagar,322,2025-09-24 09:00:00
209,Jaipur,Vaishali Nagar,210,2025-09-24 12:00:00
209,Jaipur,Vaishali Nagar,331,2025-09-24 18:00:00
209,Jaipur,Vaishali Nagar,191,2025-09-24 21:00:00
209,Jaipur,MI Road,281,2025-09-24 07:30:00
209,Jaipur,MI Road,455,2025-09-24 09:00:00
209,Jaipur,MI Road,191,2025-09-24 12:00:00
209,Jaipur,MI Road,270,2025-09-24 18:00:00
209,Jaipur,MI Road,174,2025-09-24 21:00:00
209,Jaipur,Mansarovar,337,2025-09-24 07:30:00
209,Jaipur,Mansarovar,380,2025-09-24 09:00:00
209,Jaipur,Mansarovar,231,2025-09-24 12:00:00
209,Jaipur,Mansarovar,381,2025-09-24 18:00:00
209,Jaipur,Mansarovar,125,2025-09-24 21:00:00
209,Jaipur,Adarsh Nagar,387,2025-09-24 07:30:00
209,Jaipur,Adarsh Nagar,330,2025-09-24 09:00:00
209,Jaipur,Adarsh Nagar,213,2025-09-24 12:00:00
209,Jaipur,Adarsh Nagar,220,2025-09-24 18:00:00
209,Jaipur,Adarsh Nagar,151,2025-09-24 21:00:00
210,Lucknow,Hazratganj,292,2025-09-24 07:30:00
210,Lucknow,Hazratganj,428,2025-09-24 09:00:00
210,Lucknow,Hazratganj,211,2025-09-24 12:00:00
210,Lucknow,Hazratganj,375,2025-09-24 18:00:00
210,Lucknow,Hazratganj,152,2025-09-24 21:00:00
210,Lucknow,Gomti Nagar,270,2025-09-24 07:30:00
210,Lucknow,Gomti Nagar,426,2025-09-24 09:00:00
210,Lucknow,Gomti Nagar,258,2025-09-24 12:00:00
210,Lucknow,Gomti Nagar,385,2025-09-24 18:00:00
210,Lucknow,Gomti Nagar,180,2025-09-24 21:00:00
210,Lucknow,Charbagh,296,2025-09-24 07:30:00
210,Lucknow,Charbagh,282,2025-09-24 09:00:00
210,Lucknow,Charbagh,191,2025-09-24 12:00:00
210,Lucknow,Charbagh,388,2025-09-24 18:00:00
210,Lucknow,Charbagh,130,2025-09-24 21:00:00
210,Lucknow,Alambagh,361,2025-09-24 07:30:00
210,Lucknow,Alambagh,348,2025-09-24 09:00:00
210,Lucknow,Alambagh,155,2025-09-24 12:00:00
210,Lucknow,Alambagh,393,2025-09-24 18:00:00
210,Lucknow,Alambagh,161,2025-09-24 21:00:00
210,Lucknow,Indira Nagar,340,2025-09-24 07:30:00
210,Lucknow,Indira Nagar,398,2025-09-24 09:00:00
210,Lucknow,Indira Nagar,148,2025-09-24 12:00:00
210,Lucknow,Indira Nagar,390,2025-09-24 18:00:00
210,Lucknow,Indira Nagar,110,2025-09-24 21:00:00
201,Bengaluru,Silk Board,263,2025-09-25 07:30:00
201,Bengaluru,Silk Board,292,2025-09-25 09:00:00
201,Bengaluru,Silk Board,157,2025-09-25 12:00:00
201,Bengaluru,Silk Board,324,2025-09-25 18:00:00
201,Bengaluru,Silk Board,134,2025-09-25 21:00:00
201,Bengaluru,Marathahalli,379,2025-09-25 07:30:00
201,Bengaluru,Marathahalli,310,2025-09-25 09:00:00
201,Bengaluru,Marathahalli,135,2025-09-25 12:00:00
201,Bengaluru,Marathahalli,433,2025-09-25 18:00:00
201,Bengaluru,Marathahalli,118,2025-09-25 21:00:00
201,Bengaluru,Majestic,326,2025-09-25 07:30:00
201,Bengaluru,Majestic,356,2025-09-25 09:00:00
201,Bengaluru,Majestic,196,2025-09-25 12:00:00
201,Bengaluru,Majestic,430,2025-09-25 18:00:00
201,Bengaluru,Majestic,152,2025-09-25 21:00:00
201,Bengaluru,K R Market,278,2025-09-25 07:30:00
201,Bengaluru,K R Market,459,2025-09-25 09:00:00
201,Bengaluru,K R Market,196,2025-09-25 12:00:00
201,Bengaluru,K R Market,350,2025-09-25 18:00:00
201,Bengaluru,K R Market,164,2025-09-25 21:00:00
201,Bengaluru,Hebbal,344,2025-09-25 07:30:00
201,Bengaluru,Hebbal,353,2025-09-25 09:00:00
201,Bengaluru,Hebbal,275,2025-09-25 12:00:00
201,Bengaluru,Hebbal,342,2025-09-25 18:00:00
201,Bengaluru,Hebbal,131,2025-09-25 21:00:00
202,Mumbai,Andheri West,336,2025-09-25 07:30:00
202,Mumbai,Andheri West,393,2025-09-25 09:00:00
202,Mumbai,Andheri West,138,2025-09-25 12:00:00
202,Mumbai,Andheri West,232,2025-09-25 18:00:00
202,Mumbai,Andheri West,125,2025-09-25 21:00:00
202,Mumbai,Bandra East,232,2025-09-25 07:30:00
202,Mumbai,Bandra East,304,2025-09-25 09:00:00
202,Mumbai,Bandra East,207,2025-09-25 12:00:00
202,Mumbai,Bandra East,302,2025-09-25 18:00:00
202,Mumbai,Bandra East,104,2025-09-25 21:00:00
202,Mumbai,Kurla,334,2025-09-25 07:30:00
202,Mumbai,Kurla,381,2025-09-25 09:00:00
202,Mumbai,Kurla,132,2025-09-25 12:00:00
202,Mumbai,Kurla,413,2025-09-25 18:00:00
202,Mumbai,Kurla,160,2025-09-25 21:00:00
202,Mumbai,Powai,386,2025-09-25 07:30:00
202,Mumbai,Powai,402,2025-09-25 09:00:00
202,Mumbai,Powai,265,2025-09-25 12:00:00
202,Mumbai,Powai,336,2025-09-25 18:00:00
202,Mumbai,Powai,142,2025-09-25 21:00:00
202,Mumbai,Sion,305,2025-09-25 07:30:00
202,Mumbai,Sion,330,2025-09-25 09:00:00
202,Mumbai,Sion,242,2025-09-25 12:00:00
202,Mumbai,Sion,272,2025-09-25 18:00:00
202,Mumbai,Sion,118,2025-09-25 21:00:00
203,Delhi,Kashmiri Gate ISBT,411,2025-09-25 07:30:00
203,Delhi,Kashmiri Gate ISBT,390,2025-09-25 09:00:00
203,Delhi,Kashmiri Gate ISBT,177,2025-09-25 12:00:00
203,Delhi,Kashmiri Gate ISBT,415,2025-09-25 18:00:00
203,Delhi,Kashmiri Gate ISBT,148,2025-09-25 21:00:00
203,Delhi,AIIMS,419,2025-09-25 07:30:00
203,Delhi,AIIMS,334,2025-09-25 09:00:00
203,Delhi,AIIMS,225,2025-09-25 12:00:00
203,Delhi,AIIMS,531,2025-09-25 18:00:00
203,Delhi,AIIMS,155,2025-09-25 21:00:00
203,Delhi,Saket,332,2025-09-25 07:30:00
203,Delhi,Saket,372,2025-09-25 09:00:00
203,Delhi,Saket,177,2025-09-25 12:00:00
203,Delhi,Saket,514,2025-09-25 18:00:00
203,Delhi,Saket,144,2025-09-25 21:00:00
203,Delhi,Karol Bagh,313,2025-09-25 07:30:00
203,Delhi,Karol Bagh,280,2025-09-25 09:00:00
203,Delhi,Karol Bagh,227,2025-09-25 12:00:00
203,Delhi,Karol Bagh,416,2025-09-25 18:00:00
203,Delhi,Karol Bagh,127,2025-09-25 21:00:00
203,Delhi,Dwarka,364,2025-09-25 07:30:00
203,Delhi,Dwarka,240,2025-09-25 09:00:00
203,Delhi,Dwarka,196,2025-09-25 12:00:00
203,Delhi,Dwarka,389,2025-09-25 18:00:00
203,Delhi,Dwarka,183,2025-09-25 21:00:00
204,Hyderabad,Gachibowli,284,2025-09-25 07:30:00
204,Hyderabad,Gachibowli,254,2025-09-25 09:00:00
204,Hyderabad,Gachibowli,159,2025-09-25 12:00:00
204,Hyderabad,Gachibowli,273,2025-09-25 18:00:00
204,Hyderabad,Gachibowli,173,2025-09-25 21:00:00
204,Hyderabad,HiTech City,421,2025-09-25 07:30:00
204,Hyderabad,HiTech City,349,2025-09-25 09:00:00
204,Hyderabad,HiTech City,231,2025-09-25 12:00:00
204,Hyderabad,HiTech City,368,2025-09-25 18:00:00
204,Hyderabad,HiTech City,137,2025-09-25 21:00:00
204,Hyderabad,Secunderabad,310,2025-09-25 07:30:00
204,Hyderabad,Secunderabad,311,2025-09-25 09:00:00
204,Hyderabad,Secunderabad,137,2025-09-25 12:00:00
204,Hyderabad,Secunderabad,377,2025-09-25 18:00:00
204,Hyderabad,Secunderabad,138,2025-09-25 21:00:00
204,Hyderabad,Madhapur,374,2025-09-25 07:30:00
204,Hyderabad,Madhapur,335,2025-09-25 09:00:00
204,Hyderabad,Madhapur,184,2025-09-25 12:00:00
204,Hyderabad,Madhapur,303,2025-09-25 18:00:00
204,Hyderabad,Madhapur,141,2025-09-25 21:00:00
204,Hyderabad,LB Nagar,373,2025-09-25 07:30:00
204,Hyderabad,LB Nagar,262,2025-09-25 09:00:00
204,Hyderabad,LB Nagar,192,2025-09-25 12:00:00
204,Hyderabad,LB Nagar,375,2025-09-25 18:00:00
204,Hyderabad,LB Nagar,121,2025-09-25 21:00:00
205,Chennai,T Nagar,295,2025-09-25 07:30:00
205,Chennai,T Nagar,343,2025-09-25 09:00:00
205,Chennai,T Nagar,151,2025-09-25 12:00:00
205,Chennai,T Nagar,382,2025-09-25 18:00:00
205,Chennai,T Nagar,117,2025-09-25 21:00:00
205,Chennai,Velachery,393,2025-09-25 07:30:00
205,Chennai,Velachery,468,2025-09-25 09:00:00
205,Chennai,Velachery,160,2025-09-25 12:00:00
205,Chennai,Velachery,394,2025-09-25 18:00:00
205,Chennai,Velachery,121,2025-09-25 21:00:00
205,Chennai,Guindy,391,2025-09-25 07:30:00
205,Chennai,Guindy,254,2025-09-25 09:00:00
205,Chennai,Guindy,206,2025-09-25 12:00:00
205,Chennai,Guindy,303,2025-09-25 18:00:00
205,Chennai,Guindy,134,2025-09-25 21:00:00
205,Chennai,Adyar,268,2025-09-25 07:30:00
205,Chennai,Adyar,378,2025-09-25 09:00:00
205,Chennai,Adyar,161,2025-09-25 12:00:00
205,Chennai,Adyar,395,2025-09-25 18:00:00
205,Chennai,Adyar,131,2025-09-25 21:00:00
205,Chennai,Tambaram,323,2025-09-25 07:30:00
205,Chennai,Tambaram,338,2025-09-25 09:00:00
205,Chennai,Tambaram,163,2025-09-25 12:00:00
205,Chennai,Tambaram,373,2025-09-25 18:00:00
205,Chennai,Tambaram,178,2025-09-25 21:00:00
206,Pune,Shivajinagar,283,2025-09-25 07:30:00
206,Pune,Shivajinagar,399,2025-09-25 09:00:00
206,Pune,Shivajinagar,241,2025-09-25 12:00:00
206,Pune,Shivajinagar,307,2025-09-25 18:00:00
206,Pune,Shivajinagar,103,2025-09-25 21:00:00
206,Pune,Hinjewadi,347,2025-09-25 07:30:00
206,Pune,Hinjewadi,297,2025-09-25 09:00:00
206,Pune,Hinjewadi,253,2025-09-25 12:00:00
206,Pune,Hinjewadi,362,2025-09-25 18:00:00
206,Pune,Hinjewadi,119,2025-09-25 21:00:00
206,Pune,Kothrud,261,2025-09-25 07:30:00
206,Pune,Kothrud,394,2025-09-25 09:00:00
206,Pune,Kothrud,170,2025-09-25 12:00:00
206,Pune,Kothrud,362,2025-09-25 18:00:00
206,Pune,Kothrud,164,2025-09-25 21:00:00
206,Pune,Pimpri,301,2025-09-25 07:30:00
206,Pune,Pimpri,327,2025-09-25 09:00:00
206,Pune,Pimpri,189,2025-09-25 12:00:00
206,Pune,Pimpri,404,2025-09-25 18:00:00
206,Pune,Pimpri,154,2025-09-25 21:00:00
206,Pune,Wakad,316,2025-09-25 07:30:00
206,Pune,Wakad,333,2025-09-25 09:00:00
206,Pune,Wakad,177,2025-09-25 12:00:00
206,Pune,Wakad,264,2025-09-25 18:00:00
206,Pune,Wakad,146,2025-09-25 21:00:00
207,Kolkata,Howrah,442,2025-09-25 07:30:00
207,Kolkata,Howrah,277,2025-09-25 09:00:00
207,Kolkata,Howrah,163,2025-09-25 12:00:00
207,Kolkata,Howrah,303,2025-09-25 18:00:00
207,Kolkata,Howrah,158,2025-09-25 21:00:00
207,Kolkata,Esplanade,356,2025-09-25 07:30:00
207,Kolkata,Esplanade,320,2025-09-25 09:00:00
207,Kolkata,Esplanade,158,2025-09-25 12:00:00
207,Kolkata,Esplanade,365,2025-09-25 18:00:00
207,Kolkata,Esplanade,100,2025-09-25 21:00:00
207,Kolkata,Salt Lake Sector V,338,2025-09-25 07:30:00
207,Kolkata,Salt Lake Sector V,381,2025-09-25 09:00:00
207,Kolkata,Salt Lake Sector V,147,2025-09-25 12:00:00
207,Kolkata,Salt Lake Sector V,260,2025-09-25 18:00:00
207,Kolkata,Salt Lake Sector V,179,2025-09-25 21:00:00
207,Kolkata,Park Street,293,2025-09-25 07:30:00
207,Kolkata,Park Street,397,2025-09-25 09:00:00
207,Kolkata,Park Street,184,2025-09-25 12:00:00
207,Kolkata,Park Street,349,2025-09-25 18:00:00
207,Kolkata,Park Street,151,2025-09-25 21:00:00
207,Kolkata,Dumdum,277,2025-09-25 07:30:00
207,Kolkata,Dumdum,337,2025-09-25 09:00:00
207,Kolkata,Dumdum,176,2025-09-25 12:00:00
207,Kolkata,Dumdum,274,2025-09-25 18:00:00
207,Kolkata,Dumdum,148,2025-09-25 21:00:00
208,Ahmedabad,Bopal,314,2025-09-25 07:30:00
208,Ahmedabad,Bopal,320,2025-09-25 09:00:00
208,Ahmedabad,Bopal,148,2025-09-25 12:00:00
208,Ahmedabad,Bopal,463,2025-09-25 18:00:00
208,Ahmedabad,Bopal,162,2025-09-25 21:00:00
208,Ahmedabad,Maninagar,387,2025-09-25 07:30:00
208,Ahmedabad,Maninagar,311,2025-09-25 09:00:00
208,Ahmedabad,Maninagar,130,2025-09-25 12:00:00
208,Ahmedabad,Maninagar,486,2025-09-25 18:00:00
208,Ahmedabad,Maninagar,138,2025-09-25 21:00:00
208,Ahmedabad,Thaltej,285,2025-09-25 07:30:00
208,Ahmedabad,Thaltej,354,2025-09-25 09:00:00
208,Ahmedabad,Thaltej,229,2025-09-25 12:00:00
208,Ahmedabad,Thaltej,358,2025-09-25 18:00:00
208,Ahmedabad,Thaltej,172,2025-09-25 21:00:00
208,Ahmedabad,Navrangpura,394,2025-09-25 07:30:00
208,Ahmedabad,Navrangpura,266,2025-09-25 09:00:00
208,Ahmedabad,Navrangpura,166,2025-09-25 12:00:00
208,Ahmedabad,Navrangpura,422,2025-09-25 18:00:00
208,Ahmedabad,Navrangpura,71,2025-09-25 21:00:00
208,Ahmedabad,Chandkheda,321,2025-09-25 07:30:00
208,Ahmedabad,Chandkheda,245,2025-09-25 09:00:00
208,Ahmedabad,Chandkheda,173,2025-09-25 12:00:00
208,Ahmedabad,Chandkheda,340,2025-09-25 18:00:00
208,Ahmedabad,Chandkheda,130,2025-09-25 21:00:00
209,Jaipur,Tonk Road,297,2025-09-25 07:30:00
209,Jaipur,Tonk Road,264,2025-09-25 09:00:00
209,Jaipur,Tonk Road,268,2025-09-25 12:00:00
209,Jaipur,Tonk Road,481,2025-09-25 18:00:00
209,Jaipur,Tonk Road,110,2025-09-25 21:00:00
209,Jaipur,Vaishali Nagar,423,2025-09-25 07:30:00
209,Jaipur,Vaishali Nagar,306,2025-09-25 09:00:00
209,Jaipur,Vaishali Nagar,194,2025-09-25 12:00:00
209,Jaipur,Vaishali Nagar,355,2025-09-25 18:00:00
209,Jaipur,Vaishali Nagar,123,2025-09-25 21:00:00
209,Jaipur,MI Road,388,2025-09-25 07:30:00
209,Jaipur,MI Road,337,2025-09-25 09:00:00
209,Jaipur,MI Road,173,2025-09-25 12:00:00
209,Jaipur,MI Road,275,2025-09-25 18:00:00
209,Jaipur,MI Road,117,2025-09-25 21:00:00
209,Jaipur,Mansarovar,232,2025-09-25 07:30:00
209,Jaipur,Mansarovar,330,2025-09-25 09:00:00
209,Jaipur,Mansarovar,149,2025-09-25 12:00:00
209,Jaipur,Mansarovar,342,2025-09-25 18:00:00
209,Jaipur,Mansarovar,174,2025-09-25 21:00:00
209,Jaipur,Adarsh Nagar,401,2025-09-25 07:30:00
209,Jaipur,Adarsh Nagar,328,2025-09-25 09:00:00
209,Jaipur,Adarsh Nagar,187,2025-09-25 12:00:00
209,Jaipur,Adarsh Nagar,481,2025-09-25 18:00:00
209,Jaipur,Adarsh Nagar,153,2025-09-25 21:00:00
210,Lucknow,Hazratganj,310,2025-09-25 07:30:00
210,Lucknow,Hazratganj,245,2025-09-25 09:00:00
210,Lucknow,Hazratganj,203,2025-09-25 12:00:00
210,Lucknow,Hazratganj,413,2025-09-25 18:00:00
210,Lucknow,Hazratganj,124,2025-09-25 21:00:00
210,Lucknow,Gomti Nagar,347,2025-09-25 07:30:00
210,Lucknow,Gomti Nagar,308,2025-09-25 09:00:00
210,Lucknow,Gomti Nagar,183,2025-09-25 12:00:00
210,Lucknow,Gomti Nagar,198,2025-09-25 18:00:00
210,Lucknow,Gomti Nagar,134,2025-09-25 21:00:00
210,Lucknow,Charbagh,387,2025-09-25 07:30:00
210,Lucknow,Charbagh,292,2025-09-25 09:00:00
210,Lucknow,Charbagh,191,2025-09-25 12:00:00
210,Lucknow,Charbagh,311,2025-09-25 18:00:00
210,Lucknow,Charbagh,149,2025-09-25 21:00:00
210,Lucknow,Alambagh,317,2025-09-25 07:30:00
210,Lucknow,Alambagh,274,2025-09-25 09:00:00
210,Lucknow,Alambagh,235,2025-09-25 12:00:00
210,Lucknow,Alambagh,420,2025-09-25 18:00:00
210,Lucknow,Alambagh,124,2025-09-25 21:00:00
210,Lucknow,Indira Nagar,359,2025-09-25 07:30:00
210,Lucknow,Indira Nagar,361,2025-09-25 09:00:00
210,Lucknow,Indira Nagar,211,2025-09-25 12:00:00
210,Lucknow,Indira Nagar,250,2025-09-25 18:00:00
210,Lucknow,Indira Nagar,165,2025-09-25 21:00:00
201,Bengaluru,Silk Board,296,2025-09-26 07:30:00
201,Bengaluru,Silk Board,308,2025-09-26 09:00:00
201,Bengaluru,Silk Board,280,2025-09-26 12:00:00
201,Bengaluru,Silk Board,379,2025-09-26 18:00:00
201,Bengaluru,Silk Board,130,2025-09-26 21:00:00
201,Bengaluru,Marathahalli,199,2025-09-26 07:30:00
201,Bengaluru,Marathahalli,412,2025-09-26 09:00:00
201,Bengaluru,Marathahalli,143,2025-09-26 12:00:00
201,Bengaluru,Marathahalli,294,2025-09-26 18:00:00
201,Bengaluru,Marathahalli,131,2025-09-26 21:00:00
201,Bengaluru,Majestic,414,2025-09-26 07:30:00
201,Bengaluru,Majestic,375,2025-09-26 09:00:00
201,Bengaluru,Majestic,184,2025-09-26 12:00:00
201,Bengaluru,Majestic,379,2025-09-26 18:00:00
201,Bengaluru,Majestic,124,2025-09-26 21:00:00
201,Bengaluru,K R Market,338,2025-09-26 07:30:00
201,Bengaluru,K R Market,334,2025-09-26 09:00:00
201,Bengaluru,K R Market,223,2025-09-26 12:00:00
201,Bengaluru,K R Market,422,2025-09-26 18:00:00
201,Bengaluru,K R Market,152,2025-09-26 21:00:00
201,Bengaluru,Hebbal,308,2025-09-26 07:30:00
201,Bengaluru,Hebbal,374,2025-09-26 09:00:00
201,Bengaluru,Hebbal,186,2025-09-26 12:00:00
201,Bengaluru,Hebbal,289,2025-09-26 18:00:00
201,Bengaluru,Hebbal,129,2025-09-26 21:00:00
202,Mumbai,Andheri West,335,2025-09-26 07:30:00
202,Mumbai,Andheri West,384,2025-09-26 09:00:00
202,Mumbai,Andheri West,183,2025-09-26 12:00:00
202,Mumbai,Andheri West,281,2025-09-26 18:00:00
202,Mumbai,Andheri West,141,2025-09-26 21:00:00
202,Mumbai,Bandra East,336,2025-09-26 07:30:00
202,Mumbai,Bandra East,341,2025-09-26 09:00:00
202,Mumbai,Bandra East,221,2025-09-26 12:00:00
202,Mumbai,Bandra East,426,2025-09-26 18:00:00
202,Mumbai,Bandra East,125,2025-09-26 21:00:00
202,Mumbai,Kurla,293,2025-09-26 07:30:00
202,Mumbai,Kurla,268,2025-09-26 09:00:00
202,Mumbai,Kurla,213,2025-09-26 12:00:00
202,Mumbai,Kurla,453,2025-09-26 18:00:00
202,Mumbai,Kurla,132,2025-09-26 21:00:00
202,Mumbai,Powai,315,2025-09-26 07:30:00
202,Mumbai,Powai,417,2025-09-26 09:00:00
202,Mumbai,Powai,207,2025-09-26 12:00:00
202,Mumbai,Powai,388,2025-09-26 18:00:00
202,Mumbai,Powai,109,2025-09-26 21:00:00
202,Mumbai,Sion,370,2025-09-26 07:30:00
202,Mumbai,Sion,274,2025-09-26 09:00:00
202,Mumbai,Sion,151,2025-09-26 12:00:00
202,Mumbai,Sion,337,2025-09-26 18:00:00
202,Mumbai,Sion,125,2025-09-26 21:00:00
203,Delhi,Kashmiri Gate ISBT,316,2025-09-26 07:30:00
203,Delhi,Kashmiri Gate ISBT,244,2025-09-26 09:00:00
203,Delhi,Kashmiri Gate ISBT,222,2025-09-26 12:00:00
203,Delhi,Kashmiri Gate ISBT,433,2025-09-26 18:00:00
203,Delhi,Kashmiri Gate ISBT,90,2025-09-26 21:00:00
203,Delhi,AIIMS,388,2025-09-26 07:30:00
203,Delhi,AIIMS,281,2025-09-26 09:00:00
203,Delhi,AIIMS,219,2025-09-26 12:00:00
203,Delhi,AIIMS,355,2025-09-26 18:00:00
203,Delhi,AIIMS,140,2025-09-26 21:00:00
203,Delhi,Saket,319,2025-09-26 07:30:00
203,Delhi,Saket,402,2025-09-26 09:00:00
203,Delhi,Saket,147,2025-09-26 12:00:00
203,Delhi,Saket,399,2025-09-26 18:00:00
203,Delhi,Saket,167,2025-09-26 21:00:00
203,Delhi,Karol Bagh,372,2025-09-26 07:30:00
203,Delhi,Karol Bagh,468,2025-09-26 09:00:00
203,Delhi,Karol Bagh,171,2025-09-26 12:00:00
203,Delhi,Karol Bagh,422,2025-09-26 18:00:00
203,Delhi,Karol Bagh,137,2025-09-26 21:00:00
203,Delhi,Dwarka,403,2025-09-26 07:30:00
203,Delhi,Dwarka,329,2025-09-26 09:00:00
203,Delhi,Dwarka,176,2025-09-26 12:00:00
203,Delhi,Dwarka,444,2025-09-26 18:00:00
203,Delhi,Dwarka,127,2025-09-26 21:00:00
204,Hyderabad,Gachibowli,246,2025-09-26 07:30:00
204,Hyderabad,Gachibowli,299,2025-09-26 09:00:00
204,Hyderabad,Gachibowli,211,2025-09-26 12:00:00
204,Hyderabad,Gachibowli,450,2025-09-26 18:00:00
204,Hyderabad,Gachibowli,142,2025-09-26 21:00:00
204,Hyderabad,HiTech City,408,2025-09-26 07:30:00
204,Hyderabad,HiTech City,249,2025-09-26 09:00:00
204,Hyderabad,HiTech City,174,2025-09-26 12:00:00
204,Hyderabad,HiTech City,341,2025-09-26 18:00:00
204,Hyderabad,HiTech City,137,2025-09-26 21:00:00
204,Hyderabad,Secunderabad,334,2025-09-26 07:30:00
204,Hyderabad,Secunderabad,371,2025-09-26 09:00:00
204,Hyderabad,Secunderabad,174,2025-09-26 12:00:00
204,Hyderabad,Secunderabad,369,2025-09-26 18:00:00
204,Hyderabad,Secunderabad,138,2025-09-26 21:00:00
204,Hyderabad,Madhapur,275,2025-09-26 07:30:00
204,Hyderabad,Madhapur,323,2025-09-26 09:00:00
204,Hyderabad,Madhapur,185,2025-09-26 12:00:00
204,Hyderabad,Madhapur,349,2025-09-26 18:00:00
204,Hyderabad,Madhapur,140,2025-09-26 21:00:00
204,Hyderabad,LB Nagar,334,2025-09-26 07:30:00
204,Hyderabad,LB Nagar,304,2025-09-26 09:00:00
204,Hyderabad,LB Nagar,233,2025-09-26 12:00:00
204,Hyderabad,LB Nagar,284,2025-09-26 18:00:00
204,Hyderabad,LB Nagar,121,2025-09-26 21:00:00
205,Chennai,T Nagar,495,2025-09-26 07:30:00
205,Chennai,T Nagar,268,2025-09-26 09:00:00
205,Chennai,T Nagar,143,2025-09-26 12:00:00
205,Chennai,T Nagar,407,2025-09-26 18:00:00
205,Chennai,T Nagar,87,2025-09-26 21:00:00
205,Chennai,Velachery,316,2025-09-26 07:30:00
205,Chennai,Velachery,457,2025-09-26 09:00:00
205,Chennai,Velachery,137,2025-09-26 12:00:00
205,Chennai,Velachery,231,2025-09-26 18:00:00
205,Chennai,Velachery,102,2025-09-26 21:00:00
205,Chennai,Guindy,383,2025-09-26 07:30:00
205,Chennai,Guindy,396,2025-09-26 09:00:00
205,Chennai,Guindy,172,2025-09-26 12:00:00
205,Chennai,Guindy,404,2025-09-26 18:00:00
205,Chennai,Guindy,175,2025-09-26 21:00:00
205,Chennai,Adyar,436,2025-09-26 07:30:00
205,Chennai,Adyar,315,2025-09-26 09:00:00
205,Chennai,Adyar,111,2025-09-26 12:00:00
205,Chennai,Adyar,306,2025-09-26 18:00:00
205,Chennai,Adyar,129,2025-09-26 21:00:00
205,Chennai,Tambaram,314,2025-09-26 07:30:00
205,Chennai,Tambaram,318,2025-09-26 09:00:00
205,Chennai,Tambaram,228,2025-09-26 12:00:00
205,Chennai,Tambaram,442,2025-09-26 18:00:00
205,Chennai,Tambaram,135,2025-09-26 21:00:00
206,Pune,Shivajinagar,395,2025-09-26 07:30:00
206,Pune,Shivajinagar,351,2025-09-26 09:00:00
206,Pune,Shivajinagar,192,2025-09-26 12:00:00
206,Pune,Shivajinagar,418,2025-09-26 18:00:00
206,Pune,Shivajinagar,141,2025-09-26 21:00:00
206,Pune,Hinjewadi,452,2025-09-26 07:30:00
206,Pune,Hinjewadi,244,2025-09-26 09:00:00
206,Pune,Hinjewadi,172,2025-09-26 12:00:00
206,Pune,Hinjewadi,351,2025-09-26 18:00:00
206,Pune,Hinjewadi,151,2025-09-26 21:00:00
206,Pune,Kothrud,405,2025-09-26 07:30:00
206,Pune,Kothrud,328,2025-09-26 09:00:00
206,Pune,Kothrud,141,2025-09-26 12:00:00
206,Pune,Kothrud,414,2025-09-26 18:00:00
206,Pune,Kothrud,159,2025-09-26 21:00:00
206,Pune,Pimpri,214,2025-09-26 07:30:00
206,Pune,Pimpri,329,2025-09-26 09:00:00
206,Pune,Pimpri,135,2025-09-26 12:00:00
206,Pune,Pimpri,316,2025-09-26 18:00:00
206,Pune,Pimpri,117,2025-09-26 21:00:00
206,Pune,Wakad,378,2025-09-26 07:30:00
206,Pune,Wakad,336,2025-09-26 09:00:00
206,Pune,Wakad,146,2025-09-26 12:00:00
206,Pune,Wakad,417,2025-09-26 18:00:00
206,Pune,Wakad,103,2025-09-26 21:00:00
207,Kolkata,Howrah,349,2025-09-26 07:30:00
207,Kolkata,Howrah,281,2025-09-26 09:00:00
207,Kolkata,Howrah,177,2025-09-26 12:00:00
207,Kolkata,Howrah,392,2025-09-26 18:00:00
207,Kolkata,Howrah,153,2025-09-26 21:00:00
207,Kolkata,Esplanade,409,2025-09-26 07:30:00
207,Kolkata,Esplanade,325,2025-09-26 09:00:00
207,Kolkata,Esplanade,200,2025-09-26 12:00:00
207,Kolkata,Esplanade,331,2025-09-26 18:00:00
207,Kolkata,Esplanade,144,2025-09-26 21:00:00
207,Kolkata,Salt Lake Sector V,356,2025-09-26 07:30:00
207,Kolkata,Salt Lake Sector V,324,2025-09-26 09:00:00
207,Kolkata,Salt Lake Sector V,128,2025-09-26 12:00:00
207,Kolkata,Salt Lake Sector V,381,2025-09-26 18:00:00
